Time,generation,power(W),Irradiance (W/m2)
15/11/2022 9:45,2.665,11123.911,386.6306667
15/11/2022 10:00,2.895,10759.488,473.3966667
15/11/2022 10:15,2.147,6442.0947,374.066
15/11/2022 10:30,0.945,4363.76,272.366
15/11/2022 10:45,1.161,4108.0615,254.83
15/11/2022 11:00,1.236,4917.9204,177.6073333
15/11/2022 11:15,1.166,4268.798,147.136
15/11/2022 11:30,1.27,5239.938,168.9033333
15/11/2022 11:45,1.337,5190.5356,182.0946667
15/11/2022 12:00,1.283,5235.352,172.57
15/11/2022 12:15,1.311,5086.562,169.9093333
15/11/2022 12:30,1.12,4446.916,145.7606667
15/11/2022 12:45,1.721,7125.5527,192.0093333
15/11/2022 13:00,1.755,6590.636,215.2066667
15/11/2022 13:15,1.475,5685.536,185.3586667
15/11/2022 13:30,1.878,7442.3926,211.3413333
15/11/2022 13:45,2.065,8026.1616,236.28
15/11/2022 14:00,1.942,7497.718,231.5753333
15/11/2022 14:15,2.804,11789.064,291.654
15/11/2022 14:30,3.667,15018.337,393.958
15/11/2022 14:45,3.078,11914.591,386.794
15/11/2022 15:00,2.662,9904.199,354.2806667
15/11/2022 15:15,2.76,10768.861,372.112
15/11/2022 15:30,2.354,8615.019,364.776
15/11/2022 15:45,1.839,6910.343,200.5933333
15/11/2022 16:00,1.28,4883.5557,106.2137333
15/11/2022 16:15,0.974,3643.0598,83.50706667
15/11/2022 16:30,0.761,2766.4902,68.6372
15/11/2022 16:45,0.381,1257.1364,58.44666667
15/11/2022 17:00,0.202,701.4909,47.2374
15/11/2022 17:15,0.096,308.6214,38.5154
15/11/2022 17:30,0,11.912997,29.08746667
15/11/2022 17:45,0,0,24.57133333
15/11/2022 18:00,0,0,23.55653333
15/11/2022 18:15,0,0,23.24106667
15/11/2022 18:30,0,0,22.94106667
15/11/2022 18:45,0,0,22.655
15/11/2022 19:00,0,0,23.80386667
15/11/2022 19:15,0,0,23.98066667
15/11/2022 19:30,0,0,24.61333333
15/11/2022 19:45,0,0,24.753
15/11/2022 20:00,0,0,24.88566667
15/11/2022 20:15,0,0,25.548
15/11/2022 20:30,0,0,25.09853333
15/11/2022 20:45,0,0,23.93586667
15/11/2022 21:00,0,0,23.31746667
15/11/2022 21:15,0,0,22.41313333
15/11/2022 21:30,0,0,21.70673333
15/11/2022 21:45,0,0,21.2874
15/11/2022 22:00,0,0,21.08873333
15/11/2022 22:15,0,0,20.8976
15/11/2022 22:30,0,0,20.59606667
15/11/2022 22:45,0,0,20.5734
15/11/2022 23:00,0,0,20.5958
15/11/2022 23:15,0,0,20.85346667
15/11/2022 23:30,0,0,20.9118
15/11/2022 23:45,0,0,20.8676
16/11/2022 0:00,0,0,20.70546667
16/11/2022 0:15,0,0,20.8972
16/11/2022 0:30,0,0,20.97733333
16/11/2022 0:45,0,0,20.97746667
16/11/2022 1:00,0,0,21.3236
16/11/2022 1:15,0,0,21.8606
16/11/2022 1:30,0,0,21.9566
16/11/2022 1:45,0,0,22.52333333
16/11/2022 2:00,0,0,22.27373333
16/11/2022 2:15,0,0,22.0234
16/11/2022 2:30,0,0,21.81013333
16/11/2022 2:45,0,0,21.55926667
16/11/2022 3:00,0,0,21.25726667
16/11/2022 3:15,0,0,21.60293333
16/11/2022 3:30,0,0,21.79433333
16/11/2022 3:45,0,0,21.9054
16/11/2022 4:00,0,0,21.979
16/11/2022 4:15,0,0,22.06686667
16/11/2022 4:30,0,0,21.97913333
16/11/2022 4:45,0,0,22.00846667
16/11/2022 5:00,0,0,22.44266667
16/11/2022 5:15,0,0,21.9794
16/11/2022 5:30,0,0,22.00806667
16/11/2022 5:45,0,0,22.40486667
16/11/2022 6:00,0,0,22.26586667
16/11/2022 6:15,0,0,22.56813333
16/11/2022 6:30,0,0,23.4576
16/11/2022 6:45,0,0,25.95946667
16/11/2022 7:00,0,0,25.79753333
16/11/2022 7:15,0.014,145.3252,31.14633333
16/11/2022 7:30,0.085,365.62595,38.8214
16/11/2022 7:45,0.308,1676.9094,57.16593333
16/11/2022 8:00,0.867,3489.04,93.50293333
16/11/2022 8:15,1.772,8626.16,165.314
16/11/2022 8:30,2.02,6300.4365,258.634
16/11/2022 8:45,1.484,6746.7656,405.6953333
16/11/2022 9:00,1.322,5677.862,359.8353333
16/11/2022 9:15,1.639,5684.765,323.6033333
16/11/2022 9:30,1.321,5781.8613,296.808
16/11/2022 9:45,1.741,5619.4775,239.2266667
16/11/2022 10:00,1.645,6137.833,275.6666667
16/11/2022 10:15,2.805,10117.954,236.5986667
16/11/2022 10:30,2.771,12839.696,279.186
16/11/2022 10:45,3.744,14034.364,259.6033333
16/11/2022 11:00,4.931,20065.498,201.0653333
16/11/2022 11:15,3.148,19551.342,195.6993333
16/11/2022 11:30,4.322,17893.7,288.5346667
16/11/2022 11:45,3.709,17347.674,437.9413333
16/11/2022 12:00,4.118,14620.131,497.5406667
16/11/2022 12:15,5.575,19541.719,429.088
16/11/2022 12:30,5.137,18006.535,390.0693333
16/11/2022 12:45,4.875,20031.688,531.656
16/11/2022 13:00,4.858,20647.28,583.7326667
16/11/2022 13:15,4.506,18825.967,466.034
16/11/2022 13:30,4.077,18037.354,437.7593333
16/11/2022 13:45,3.323,15530.594,439.484
16/11/2022 14:00,3.953,13920.359,534.9053333
16/11/2022 14:15,3.578,12581.174,519.0706667
16/11/2022 14:30,2.734,7275.0913,513.4746667
16/11/2022 14:45,1.995,7603.1094,334.164
16/11/2022 15:00,1.693,8387.689,370.106
16/11/2022 15:15,2.104,8019.243,284.6766667
16/11/2022 15:30,1.949,7838.8853,243.7546667
16/11/2022 15:45,1.33,5959.761,157.7226667
16/11/2022 16:00,1.247,4107.1646,151.5133333
16/11/2022 16:15,0.753,2599.2612,108.8816
16/11/2022 16:30,0.5,1812.7255,70.0964
16/11/2022 16:45,0.296,926.6744,57.33813333
16/11/2022 17:00,0.111,347.9078,41.9728
16/11/2022 17:15,0.044,141.05788,33.27193333
16/11/2022 17:30,0,0,23.1144
16/11/2022 17:45,0,0,19.94406667
16/11/2022 18:00,0,0,19.26013333
16/11/2022 18:15,0,0,19.2528
16/11/2022 18:30,0,0,19.26766667
16/11/2022 18:45,0,0,19.2236
16/11/2022 19:00,0,0,19.51846667
16/11/2022 19:15,0,0,19.6224
16/11/2022 19:30,0,0,19.6228
16/11/2022 19:45,0,0,19.6156
16/11/2022 20:00,0,0,19.73346667
16/11/2022 20:15,0,0,19.86573333
16/11/2022 20:30,0,0,19.85846667
16/11/2022 20:45,0,0,19.8658
16/11/2022 21:00,0,0,19.87313333
16/11/2022 21:15,0,0,19.83626667
16/11/2022 21:30,0,0,19.9832
16/11/2022 21:45,0,0,20.07126667
16/11/2022 22:00,0,0,20.1374
16/11/2022 22:15,0,0,20.15193333
16/11/2022 22:30,0,0,20.10773333
16/11/2022 22:45,0,0,20.2554
16/11/2022 23:00,0,0,20.27833333
16/11/2022 23:15,0,0,20.24826667
16/11/2022 23:30,0,0,20.1678
16/11/2022 23:45,0,0,20.1458
17/11/2022 0:00,0,0,20.10933333
17/11/2022 0:15,0,0,20.16053333
17/11/2022 0:30,0,0,20.20526667
17/11/2022 0:45,0,0,20.15373333
17/11/2022 1:00,0,0,20.18353333
17/11/2022 1:15,0,0,20.1764
17/11/2022 1:30,0,0,20.23506667
17/11/2022 1:45,0,0,20.27893333
17/11/2022 2:00,0,0,20.42626667
17/11/2022 2:15,0,0,20.52886667
17/11/2022 2:30,0,0,20.83826667
17/11/2022 2:45,0,0,20.66926667
17/11/2022 3:00,0,0,20.89053333
17/11/2022 3:15,0,0,20.68433333
17/11/2022 3:30,0,0,20.62533333
17/11/2022 3:45,0,0,20.75033333
17/11/2022 4:00,0,0,20.62526667
17/11/2022 4:15,0,0,20.71353333
17/11/2022 4:30,0,0,20.86093333
17/11/2022 4:45,0,0,20.91986667
17/11/2022 5:00,0,0,21.00053333
17/11/2022 5:15,0,0,20.99326667
17/11/2022 5:30,0,0,20.927
17/11/2022 5:45,0,0,20.86106667
17/11/2022 6:00,0,0,20.9568
17/11/2022 6:15,0,0,21.0298
17/11/2022 6:30,0,0,21.85446667
17/11/2022 6:45,0,10.147895,26.63006667
17/11/2022 7:00,0.1,514.783,36.46093333
17/11/2022 7:15,0.243,1028.678,61.85486667
17/11/2022 7:30,0.384,1389.5889,76.9098
17/11/2022 7:45,0.408,1768.9437,73.0234
17/11/2022 8:00,0.767,3194.7888,106.9080667
17/11/2022 8:15,1.121,4480.2515,145.1853333
17/11/2022 8:30,1.052,3976.1184,150.93
17/11/2022 8:45,1.06,4106.1885,89.9614
17/11/2022 9:00,1.207,4754.2056,67.7192
17/11/2022 9:15,1.318,4960.2236,83.3674
17/11/2022 9:30,0.923,3427.1475,134.746
17/11/2022 9:45,0.843,3273.1528,139.6106667
17/11/2022 10:00,0.659,2629.1545,91.7508
17/11/2022 10:15,0.561,2175.5972,107.2208667
17/11/2022 10:30,0.605,2452.571,99.99686667
17/11/2022 10:45,0.684,2517.685,104.5524
17/11/2022 11:00,0.721,2732.4775,107.388
17/11/2022 11:15,0.782,3197.4226,119.3526667
17/11/2022 11:30,0.595,2168.3552,114.4906667
17/11/2022 11:45,0.516,2087.8552,89.48986667
17/11/2022 12:00,0.994,4289.4067,130.0712
17/11/2022 12:15,1.263,5021.2227,148.3433333
17/11/2022 12:30,2.14,8485.017,203.0706667
17/11/2022 12:45,1.792,7215.4204,246.8953333
17/11/2022 13:00,1.926,7963.6187,220.0586667
17/11/2022 13:15,2.866,12135.822,365.778
17/11/2022 13:30,4.343,18148.22,611.252
17/11/2022 13:45,4.089,15740.142,596.2346667
17/11/2022 14:00,3.97,14980.071,568.824
17/11/2022 14:15,3.694,14206.267,525.722
17/11/2022 14:30,3.004,13096.264,470.1746667
17/11/2022 14:45,3.341,12911.513,486.0393333
17/11/2022 15:00,2.979,10110.94,486.0273333
17/11/2022 15:15,1.598,5443.598,303.904
17/11/2022 15:30,1.816,7318.2344,322.4246667
17/11/2022 15:45,1.499,5548.7554,147.4868667
17/11/2022 16:00,1.208,4534.728,54.33673333
17/11/2022 16:15,0.955,3585.8792,50.23006667
17/11/2022 16:30,0.378,1219.2383,47.79273333
17/11/2022 16:45,0.279,1123.2609,49.48
17/11/2022 17:00,0.271,978.8174,53.064
17/11/2022 17:15,0.105,280.67566,37.0742
17/11/2022 17:30,0,5.7083616,26.46713333
17/11/2022 17:45,0,0,22.62106667
17/11/2022 18:00,0,0,21.23853333
17/11/2022 18:15,0,0,21.16546667
17/11/2022 18:30,0,0,20.61413333
17/11/2022 18:45,0,0,19.87133333
17/11/2022 19:00,0,0,19.67333333
17/11/2022 19:15,0,0,19.51953333
17/11/2022 19:30,0,0,19.92526667
17/11/2022 19:45,0,0,19.9334
17/11/2022 20:00,0,0,19.88193333
17/11/2022 20:15,0,0,19.7204
17/11/2022 20:30,0,0,19.77186667
17/11/2022 20:45,0,0,21.70713333
17/11/2022 21:00,0,0,21.38333333
17/11/2022 21:15,0,0,20.46373333
17/11/2022 21:30,0,0,20.3976
17/11/2022 21:45,0,0,20.2058
17/11/2022 22:00,0,0,20.40506667
17/11/2022 22:15,0,0,20.52313333
17/11/2022 22:30,0,0,20.30913333
17/11/2022 22:45,0,0,20.52253333
