Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023/6/3 7:25,747.062,9801,14.4766,49.9646,228.797,3280,-253,14.3281,49.9647,229.344,3253,-255,14.3672,49.9665,228.766,3268,-241
2023/6/3 7:30,747.25,10469,15.2266,50.02,229.047,3456,-248,15.4453,50.0195,229.672,3513,-220,15.3828,50.0202,229.219,3500,-245
2023/6/3 7:35,747.625,11384,16.6953,49.9665,225.344,3781,-275,16.6406,49.9688,227.172,3781,-228,16.8047,49.9652,226.609,3822,-277
2023/6/3 7:40,747.562,12221,17.8516,50.012,228.062,4069,-271,17.7734,50.0125,228.922,4062,-252,17.875,50.0124,228.703,4090,-253
2023/6/3 7:45,747.625,13297,19.4375,50.0289,228.906,4424,-267,19.5,50.0285,229.875,4451,-267,19.3359,50.0301,229.391,4422,-281
2023/6/3 7:50,747.562,14022,20.5078,50.0193,228.625,4661,-273,20.6172,50.0198,230.312,4698,-216,20.4766,50.0186,228.781,4663,-257
2023/6/3 7:55,747.625,14839,21.7031,50.0275,228.984,4930,-299,21.7578,50.0281,229.984,4956,-264,21.7109,50.0278,229.406,4953,-281
2023/6/3 8:00,747.5,16246,23.7891,49.9941,226.188,5407,-293,23.8125,49.9943,227.438,5429,-236,23.7422,49.9944,227.734,5410,-234
2023/6/3 8:05,747.625,17596,25.7578,49.9628,226.75,5864,-287,25.6641,49.9649,227.781,5857,-246,25.7344,49.963,227.797,5875,-263
2023/6/3 8:10,747.75,19091,27.9531,50.0004,227.734,6353,-302,27.9766,50.0015,229.516,6374,-280,27.9453,50.0012,228.203,6364,-302
2023/6/3 8:15,747.625,20292,29.7734,50.0067,226.969,6774,-333,29.4922,50.007,227.984,6733,-307,29.7266,50.0064,227.594,6785,-334
2023/6/3 8:20,747.5,21943,32.0391,50.0139,227.406,7297,-327,32.125,50.0155,228.5,7333,-323,32.0312,50.0118,227.859,7313,-320
2023/6/3 8:25,747.188,24360,35.5078,49.971,227.609,8093,-315,35.6094,49.9708,228.266,8130,-260,35.5859,49.9711,228.781,8137,-317
2023/6/3 8:30,747.125,25727,37.4453,49.9755,230.172,8545,-351,37.5547,49.9756,231.406,8588,-328,37.5156,49.9747,229.578,8594,-353
2023/6/3 8:35,747.438,25432,36.9141,50.0109,228.953,8446,-319,36.9375,50.011,229.641,8473,-294,37.1016,50.0098,228.953,8513,-375
2023/6/3 8:40,747.562,25493,37.0859,49.9993,227.812,8475,-323,37.1172,50,229,8525,-266,37.0391,49.9999,228.312,8493,-375
2023/6/3 8:45,747.5,26615,38.7266,49.9652,228.578,8849,-358,38.8438,49.9673,229.344,8906,-309,38.6797,49.9649,228.359,8860,-358
2023/6/3 8:50,748,27818,40.5156,49.9684,230.078,9244,-395,40.4922,49.9686,230.859,9259,-272,40.6797,49.9706,229.984,9315,-369
2023/6/3 8:55,746.875,28467,41.5938,49.9846,229.266,9455,-374,41.7422,49.9837,230.031,9511,-312,41.6562,49.9838,228.891,9501,-322
2023/6/3 9:00,747.375,29921,43.7656,49.9879,228.234,9979,-380,43.6875,49.9869,228.469,9972,-319,43.6875,49.9891,228.312,9970,-319
2023/6/3 9:05,747.438,30953,45.3281,50.0014,228.75,10283,-383,45.3828,50.0011,229.625,10333,-360,45.3828,50.003,228.891,10337,-330
2023/6/3 9:10,747.5,32178,47.1016,50.0303,226.484,10718,-450,46.9375,50.0302,228.141,10713,-342,47.0781,50.0312,227.125,10747,-401
2023/6/3 9:15,747.438,33267,48.0391,49.9702,229.859,11073,-448,47.9922,49.9716,230.234,11114,-334,47.9922,49.9682,230.5,11080,-421
2023/6/3 9:20,747.438,34284,49.2422,50.0014,231.078,11413,-308,49.1641,50.0018,232.062,11425,-373,49.2422,50.0007,231.016,11446,-343
2023/6/3 9:25,747.938,36031,51.7266,50.0026,232.875,12040,-325,51.5234,50.0044,233.609,12016,-324,51.4062,50.0041,232.609,11975,-359
2023/6/3 9:30,747.688,36178,51.8672,50.0126,233.109,12051,-419,51.7422,50.0116,234.016,12044,-325,51.8281,50.0134,233.312,12083,-326
2023/6/3 9:35,748.188,37857,54.1719,49.9594,234.125,12592,-366,54.3047,49.9581,234.266,12639,-394,54.2578,49.96,233.422,12626,-367
2023/6/3 9:40,747.188,37989,54.5625,50.0078,231.172,12646,-368,54.5469,50.0079,231.5,12673,-292,54.5156,50.006,231.641,12670,-403
2023/6/3 9:45,747.5,39485,56.5234,49.9852,231.062,13116,-409,56.625,49.9855,231.906,13169,-325,56.7266,49.9839,231.453,13200,-436
2023/6/3 9:50,746.875,40339,57.8594,49.961,230.969,13447,-419,57.8438,49.9608,231.266,13448,-375,57.7969,49.9584,231.641,13444,-444
2023/6/3 9:55,747.375,39911,57.2734,50.0007,231.25,13280,-371,57.2422,50.0003,231.328,13314,-328,57.2578,49.9996,231.297,13317,-372
2023/6/3 10:00,747.375,40977,58.6094,49.9883,234.359,13614,-424,58.7734,49.9869,234.312,13689,-262,58.7969,49.9894,233.672,13674,-426
2023/6/3 10:05,747.875,41948,60.0469,49.975,233.969,13995,-418,59.875,49.9756,233.766,13957,-344,60.0312,49.9755,233.203,13996,-390
2023/6/3 10:10,747.188,43378,62.0234,50.0153,232.516,14462,-491,61.9141,50.0166,233.391,14446,-421,61.9297,50.0163,232.828,14470,-390
2023/6/3 10:15,747.812,43830,62.7188,49.9778,232.141,14608,-467,62.5,49.9773,232.688,14586,-425,62.7031,49.9782,232.422,14636,-352
2023/6/3 10:20,747.5,45867,65.4922,50.0349,234.391,15292,-413,65.4531,50.0327,234.484,15299,-378,65.4531,50.0346,233.859,15276,-411
2023/6/3 10:25,747.25,45151,64.4141,50.0321,234.125,15040,-498,64.4766,50.0326,234.078,15071,-405,64.3984,50.0317,233.406,15040,-404
2023/6/3 10:30,747.312,47793,68.1016,49.9699,233.109,15939,-429,67.9844,49.9699,233.984,15938,-430,67.9219,49.9707,232.797,15916,-465
2023/6/3 10:35,747.688,45110,64.5,50.0085,233.453,15026,-405,64.4453,50.0083,233.016,15054,-330,64.4609,50.009,232.922,15030,-439
2023/6/3 10:40,746.562,45601,65.25,49.9652,233.531,15178,-409,65.375,49.9662,233.078,15233,-409,65.2734,49.9664,232.875,15190,-438
2023/6/3 10:45,747.75,44327,63.3047,50.0049,232.672,14740,-430,63.3281,50.0045,233.406,14789,-282,63.3984,50.0071,232.516,14798,-324
2023/6/3 10:50,747.688,46063,65.7891,49.9666,234.688,15313,-368,66,49.9655,234.484,15397,-370,65.9141,49.9672,233.125,15353,-448
2023/6/3 10:55,748.125,47092,67.25,49.9693,232.531,15649,-457,67.3047,49.9712,232.391,15706,-388,67.4844,49.9679,232,15737,-459
2023/6/3 11:00,747.875,49071,69.9688,49.9695,233.922,16351,-422,69.9531,49.9698,234.078,16367,-328,69.9375,49.9688,233.797,16353,-378
2023/6/3 11:05,747.812,43961,63.0078,49.9724,232.359,14644,-427,62.9688,49.973,233.406,14664,-396,62.9531,49.9712,232.047,14653,-468
2023/6/3 11:10,747.312,46834,67.0547,50.0115,232.469,15629,-457,66.8203,50.0116,232.547,15587,-419,66.9688,50.0099,232.469,15618,-486
2023/6/3 11:15,747.188,48288,68.9375,50.0288,232.781,16064,-464,69.1641,50.0272,232.953,16146,-308,68.9297,50.0283,233.266,16078,-353
2023/6/3 11:20,747.562,48954,69.4922,49.9694,236.203,16283,-417,69.6172,49.9679,235.844,16353,-382,69.6094,49.9699,235.062,16318,-525
2023/6/3 11:25,747.438,49380,70.0703,50.0022,234.953,16511,-455,69.5547,50.002,235.234,16402,-419,69.8203,50.0023,235.281,16467,-462
2023/6/3 11:30,747.5,49480,70.125,49.9981,233.391,16440,-459,70.2812,49.9987,233.891,16524,-385,70.2656,49.9984,233.484,16516,-385
2023/6/3 11:35,747.438,49510,70.125,50.0063,236.828,16507,-405,70.0312,50.0064,236.625,16514,-286,70.0156,50.0073,235.562,16489,-422
2023/6/3 11:40,747.375,49007,69.1875,49.9757,234.312,16259,-522,69.5078,49.9774,234.719,16390,-329,69.5,49.9731,234.047,16358,-419
2023/6/3 11:45,747.562,48865,69.1484,49.9605,235.078,16260,-420,69.0312,49.9593,235.672,16281,-335,69.2109,49.9607,234.359,16324,-418
2023/6/3 11:50,747.75,48754,69.125,49.9876,235.516,16225,-392,69.2812,49.9875,236.062,16292,-421,69.1562,49.986,234.672,16237,-506
2023/6/3 11:55,747.625,48502,68.75,49.9838,234.953,16155,-435,68.8516,49.9837,235.797,16212,-437,68.6172,49.9825,234.609,16135,-471
2023/6/3 12:00,747.438,49150,69.7344,49.9657,235.359,16445,-497,69.3672,49.9664,235.234,16369,-337,69.3438,49.9669,235.156,16336,-422
2023/6/3 12:05,747.625,48044,68.0547,50.0366,236.969,16000,-430,68.1641,50.0349,236.781,16067,-396,67.9531,50.0376,235,15977,-467
2023/6/3 12:10,747.625,48859,69.1953,49.9866,235.484,16350,-418,68.8203,49.9874,235.812,16264,-438,68.8438,49.9858,235.266,16245,-380
2023/6/3 12:15,747.812,48487,68.625,50.0222,236.547,16156,-472,68.5781,50.0214,236.359,16173,-436,68.6719,50.0239,235.906,16158,-471
2023/6/3 12:20,747.188,49112,69.6953,50.0189,235.781,16387,-382,69.5703,50.019,235.578,16393,-330,69.4141,50.0193,235.422,16332,-418
2023/6/3 12:25,747.875,49358,69.7188,49.9575,235.672,16439,-462,69.7266,49.9587,235.797,16464,-338,69.8125,49.9591,235.188,16455,-462
2023/6/3 12:30,747.75,48957,69.2812,50.0247,234.922,16286,-401,69.4688,50.0233,234.594,16366,-377,69.3281,50.0235,235.156,16305,-421
2023/6/3 12:35,746.938,49325,69.9375,49.9629,236.172,16488,-445,69.6328,49.9625,235.984,16414,-443,69.7891,49.9618,235.266,16423,-512
2023/6/3 12:40,748.375,49293,69.5938,49.9967,234.781,16410,-461,69.625,49.9967,235.078,16460,-331,69.5781,49.9957,234.859,16423,-420
2023/6/3 12:45,747.938,49348,69.8359,49.9855,236.859,16414,-338,69.875,49.9845,236.469,16453,-310,70.0078,49.9878,236.188,16481,-404
2023/6/3 12:50,747.562,49418,69.8047,49.9662,235.859,16468,-444,69.7578,49.9673,235.5,16471,-403,69.8672,49.9654,235.453,16479,-444
2023/6/3 12:55,748.062,48862,69,50.0274,235.406,16287,-475,69.0547,50.0274,234.609,16318,-381,68.9922,50.0267,234.766,16257,-475
2023/6/3 13:00,748.125,48990,69.3203,49.9757,237.875,16303,-471,69.5391,49.9754,237.656,16384,-330,69.3203,49.9763,236.484,16303,-402
2023/6/3 13:05,747.625,49337,69.8047,49.9808,236.016,16465,-445,69.7578,49.9815,235.953,16462,-310,69.6484,49.9793,235.312,16410,-492
2023/6/3 13:10,747.562,48970,69.4219,49.969,234.734,16370,-404,69.2109,49.9715,234.734,16318,-402,69.1719,49.9705,234.844,16282,-507
2023/6/3 13:15,747.562,48267,68.3281,50.0267,236.656,16084,-397,68.3594,50.0275,236.344,16119,-397,68.2734,50.0273,235.125,16064,-433
2023/6/3 13:20,747.688,48555,68.75,49.9898,236.812,16171,-435,68.9375,49.9907,237.125,16247,-438,68.6641,49.9901,235.562,16137,-503
2023/6/3 13:25,748.188,48096,67.8359,49.9626,235.125,15979,-466,67.8828,49.9637,235.422,16043,-351,68.1094,49.9607,235.562,16074,-469
2023/6/3 13:30,747.312,48054,67.9219,50.0117,236.125,16055,-432,67.6953,50.0139,235.938,16021,-387,67.625,50.0123,235.781,15978,-466
2023/6/3 13:35,747.562,47461,67.1953,49.9559,236.047,15847,-494,67.0312,49.9575,235.141,15820,-426,66.9844,49.9561,235.328,15794,-426
2023/6/3 13:40,747.5,46319,65.625,49.9532,235.406,15461,-382,65.6797,49.9529,234.938,15472,-295,65.4141,49.9539,235.094,15386,-415
2023/6/3 13:45,747.438,45570,64.5703,49.9557,233.922,15139,-473,64.6406,49.9561,234.328,15183,-410,64.8984,49.9543,233.953,15248,-505
2023/6/3 13:50,747.75,45439,64.1328,49.961,235.625,15119,-408,64.1719,49.9605,235.422,15158,-362,64.2812,49.9619,234.781,15162,-473
2023/6/3 13:55,747.75,44728,63.3828,49.9838,236.938,14909,-435,63.4141,49.9841,236.406,14929,-400,63.3359,49.9832,236.031,14890,-367
2023/6/3 14:00,747.812,44243,62.7578,49.9567,235.578,14756,-364,62.7344,49.9568,234.578,14759,-399,62.6953,49.9583,234.641,14728,-499
2023/6/3 14:05,748.062,44019,62.4453,50.0243,234.734,14701,-443,62.2266,50.0238,235.281,14657,-397,62.3359,50.0244,234.844,14661,-406
2023/6/3 14:10,747.188,43430,61.6641,50.0303,236.562,14483,-449,61.5547,50.0297,236.516,14471,-401,61.6719,50.0307,235.75,14476,-436
2023/6/3 14:15,747.5,39534,56.2266,49.993,233.125,13149,-339,56.2734,49.9943,233.812,13177,-289,56.3828,49.9933,233.422,13208,-368
2023/6/3 14:20,747.688,42895,60.75,50.0278,234.578,14287,-431,60.8594,50.0264,234.656,14317,-431,60.7734,50.0268,234,14291,-352
2023/6/3 14:25,747.5,41812,59.4141,50.0088,233.906,13931,-449,59.3438,50.0111,233.734,13931,-317,59.3984,50.01,233.922,13950,-449
2023/6/3 14:30,747.25,39733,56.5312,50.0304,233.469,13258,-411,56.3047,50.0315,233.578,13204,-340,56.5625,50.0298,233.375,13271,-412
2023/6/3 14:35,747.562,37569,53.6016,49.9913,233.281,12540,-427,53.3516,49.9927,233.578,12491,-355,53.5859,49.992,233.875,12538,-431
2023/6/3 14:40,748,15945,23.2109,49.9668,228.109,5302,-253,23.2266,49.9663,230.297,5322,-231,23.1875,49.9662,229.344,5321,-232
2023/6/3 14:45,746.812,32828,47.0312,49.9662,231.25,10918,-370,47.1328,49.9652,232.844,10973,-307,46.9766,49.9663,232.266,10937,-395
2023/6/3 14:50,748.875,38487,54.8984,49.98,234.859,12809,-363,55.0234,49.9814,234.859,12856,-290,54.8359,49.9812,234.047,12822,-329
2023/6/3 14:55,747.75,15295,22.2812,49.9815,227.938,5090,-267,22.1953,49.982,229.594,5086,-269,22.2891,49.9817,228.75,5119,-268
2023/6/3 15:00,747.625,23719,34.3125,49.9717,230.969,7884,-330,34.2656,49.9714,232.359,7895,-257,34.3906,49.9728,231.656,7940,-339
2023/6/3 15:05,747.75,15448,22.4922,50.0291,226.906,5124,-285,22.5547,50.0281,229.172,5156,-196,22.5391,50.0278,229.281,5168,-286
2023/6/3 15:10,747.938,26928,38.8438,49.9873,231.047,8967,-333,38.9219,49.9874,231.562,8991,-354,38.7891,49.9877,232.234,8970,-332
2023/6/3 15:15,748,11414,16.6875,49.9781,226.969,3795,-287,16.6406,49.9786,228.953,3800,-274,16.7031,49.9789,228.875,3819,-314
2023/6/3 15:20,747.562,31424,45.2031,49.9633,231.656,10469,-389,45.1797,49.9627,232.25,10485,-326,45.1719,49.9637,231.406,10470,-438
2023/6/3 15:25,747.562,31000,44.4531,49.9867,231.422,10310,-350,44.4844,49.9868,231.906,10328,-325,44.5234,49.9874,232.516,10362,-377
2023/6/3 15:30,747.375,29976,42.9688,50.0283,231.531,9995,-400,42.7656,50.0306,232.766,9973,-356,42.9375,50.0293,231.906,10008,-357
2023/6/3 15:35,747.188,11007,15.9844,50.0219,229.172,3646,-307,16.0469,50.0207,231.156,3678,-256,16.0469,50.0223,230.453,3683,-284
2023/6/3 15:40,746.812,8759,12.8594,49.9857,226.219,2921,-293,12.8281,49.9868,228.062,2926,-264,12.7422,49.9844,228.344,2912,-293
2023/6/3 15:45,747.438,8913,13.0781,49.9697,225.938,2970,-288,12.9453,49.9704,228.953,2954,-241,13.0859,49.9689,228.547,2989,-278
2023/6/3 15:50,746.688,9733,14.2266,50.0289,227.328,3231,-277,14.2031,50.0284,228.844,3244,-211,14.2422,50.029,229.453,3258,-267
2023/6/3 15:55,747.5,14805,21.4844,49.9922,230.453,4926,-259,21.4453,49.9928,231.797,4934,-259,21.5,49.9941,230.734,4945,-286
2023/6/3 16:00,747.625,23449,33.7031,50.0072,233.281,7785,-366,33.8125,50.0071,233.828,7829,-305,33.8516,50.0093,233.453,7835,-380
2023/6/3 16:05,747.688,11688,17.1016,49.9704,229.375,3877,-257,17.1406,49.9698,230.844,3903,-274,17.1562,49.9716,229.75,3908,-302
2023/6/3 16:10,747.375,17591,25.5234,50.0336,228.781,5851,-306,25.5,50.0334,230.188,5864,-267,25.5156,50.0331,229.828,5876,-286
2023/6/3 16:15,747.625,9965,14.5625,50.0146,227.891,3315,-310,14.6094,50.0135,229.016,3338,-280,14.5,50.0126,229.266,3312,-311
2023/6/3 16:20,747.438,19732,28.5156,49.9747,230.266,6571,-336,28.4844,49.9752,231.375,6576,-300,28.4922,49.9762,230.344,6585,-321
2023/6/3 16:25,747.812,14318,20.7734,50.0103,230.156,4753,-265,20.8047,50.0095,231.266,4780,-267,20.8047,50.0113,230.641,4785,-279
2023/6/3 16:30,746.688,12023,17.5938,49.9675,225.984,4005,-277,17.5078,49.9674,228.609,4005,-222,17.5859,49.9654,227.984,4013,-285
2023/6/3 16:35,747.188,17465,25.3516,50.0265,231.141,5803,-294,25.3359,50.0246,232.016,5815,-280,25.4688,50.0274,231.266,5847,-308
2023/6/3 16:40,747.562,8623,12.6094,49.997,228.812,2856,-297,12.6875,49.9957,230.719,2889,-255,12.6328,49.9968,229.828,2878,-299
2023/6/3 16:45,747.438,13646,19.9766,50.0285,228.672,4536,-302,19.9062,50.0275,230.5,4544,-260,19.9844,50.0303,230.453,4566,-247
2023/6/3 16:50,747.5,7181,10.5547,49.9672,226.531,2383,-341,10.5078,49.9672,228.172,2385,-298,10.6328,49.9655,228.625,2413,-330
2023/6/3 16:55,747.375,7280,10.6641,49.9971,227.656,2400,-330,10.7656,49.9981,229.422,2439,-293,10.7734,49.9981,229.531,2441,-335
2023/6/3 17:00,747.625,7287,10.7422,49.9981,228.391,2423,-324,10.7188,49.9988,229.75,2431,-278,10.7188,49.9993,229.703,2433,-301
2023/6/3 17:05,747.312,9743,14.2188,49.9639,228.406,3246,-313,14.1328,49.9647,230.484,3243,-277,14.1875,49.9633,229.531,3254,-292
2023/6/3 17:10,747.438,10755,15.6797,49.9633,230,3587,-295,15.6094,49.9639,230.969,3586,-292,15.5938,49.9645,230.656,3582,-323
2023/6/3 17:15,747.562,10151,14.7422,50.029,230.188,3374,-340,14.7578,50.0268,231.406,3392,-298,14.7266,50.0289,231.016,3385,-328
2023/6/3 17:20,747.562,10026,14.5703,50.0345,230.609,3323,-297,14.6562,50.0351,231.719,3358,-261,14.6094,50.0366,231.031,3345,-284
2023/6/3 17:25,747.375,11270,16.3828,49.984,229.859,3754,-268,16.3984,49.9837,231.375,3771,-249,16.2891,49.984,230.453,3745,-278
2023/6/3 17:30,747.25,9404,13.9062,49.9836,227.078,3120,-298,13.9766,49.982,227.781,3149,-277,13.9141,49.9849,227.391,3135,-291
2023/6/3 17:35,747.375,6049,9.02344,50.0353,224.359,1998,-306,9.07031,50.0364,226.062,2020,-274,9.11719,50.0344,225.453,2031,-312
2023/6/3 17:40,748.062,4094,6.21875,50.0294,223.766,1360,-316,6.19531,50.029,225.547,1364,-293,6.21875,50.0303,225.016,1370,-304
2023/6/3 17:45,747.312,3393,5.15625,49.9973,223.5,1114,-275,5.19531,49.9961,225.328,1131,-269,5.26562,49.9981,226.031,1148,-278
2023/6/3 17:50,747.5,3280,5,50.0109,222.922,1077,-290,5.04688,50.0084,225.312,1100,-265,5.07812,50.0122,225.781,1103,-292
2023/6/3 17:55,747.688,3361,5.13281,50.0024,222.75,1115,-285,5.09375,50.0036,224.422,1115,-264,5.16406,50.0008,224.594,1131,-274
2023/6/4 6:00,868.938,103,0.8125,50.0023,225.156,103,-115,0.804688,50.0041,226.578,0,-146,0.84375,50.0002,226.125,0,-167
2023/6/4 6:05,748.062,277,1.14844,50.032,227.094,0,-248,1.3125,50.0328,228.734,168,-244,1.35938,50.0325,227.5,109,-287
2023/6/4 6:10,747.5,564,1.30469,50.0324,226.922,170,-240,1.35156,50.0313,227.812,208,-225,1.34375,50.0336,228.078,186,-240
2023/6/4 6:15,747.812,1287,2.16406,50.0278,226.141,431,-233,2.14844,50.0286,227.891,435,-222,2.14062,50.0276,226.891,421,-241
2023/6/4 6:20,747.5,1724,2.77344,50.0329,226.797,585,-232,2.73438,50.0333,228.062,582,-224,2.67188,50.0332,227.375,557,-243
2023/6/4 6:25,747.875,2631,3.94531,49.9697,227.375,865,-221,4.03125,49.9685,228.031,893,-203,3.96875,49.9705,228,873,-218
2023/6/4 6:30,748.062,4047,6.04688,50.0324,227.391,1345,-289,6.02344,50.0327,228.531,1348,-269,6.05469,50.0329,228.047,1354,-276
2023/6/4 6:35,747.875,5497,8.07812,50.0279,228.5,1810,-281,8.22656,50.0275,229.266,1851,-271,8.17188,50.0287,228.594,1836,-277
2023/6/4 6:40,747.938,3550,5.32031,49.974,226.562,1174,-256,5.36719,49.9748,228.156,1194,-234,5.33594,49.9738,227.094,1182,-252
2023/6/4 6:45,747.812,7851,11.5938,50.0222,227.891,2624,-257,11.5703,50.0226,228.328,2623,-237,11.4922,50.0244,228.078,2604,-251
2023/6/4 6:50,747.5,5685,8.45312,50.0333,227.625,1894,-280,8.41406,50.033,228.219,1889,-273,8.46094,50.0331,227.266,1902,-267
2023/6/4 6:55,746.812,6985,10.3203,50.0108,226,2328,-264,10.3281,50.0115,227.109,2338,-256,10.25,50.0096,226.859,2319,-255
2023/6/4 7:00,747.562,5278,7.85156,49.9991,228.188,1756,-269,7.82812,49.9988,229.031,1758,-257,7.86719,50.0008,228.328,1764,-277
2023/6/4 7:05,747.938,5293,7.91406,50.0173,226.406,1767,-303,7.8125,50.0151,226.781,1752,-277,7.91406,50.0178,226.75,1774,-279
2023/6/4 7:10,747.938,7008,10.3594,49.9954,227.469,2328,-287,10.3828,49.9933,228.391,2344,-265,10.3594,49.9952,227.906,2336,-298
2023/6/4 7:15,747.938,9617,14.25,49.991,226.297,3213,-301,14.0859,49.9931,227.219,3190,-252,14.1875,49.9923,226.734,3214,-254
2023/6/4 7:20,747.875,5866,8.78125,50.0062,225.188,1956,-299,8.75,50.0049,225.812,1956,-286,8.75,50.0064,225.828,1954,-300
2023/6/4 7:25,747.812,8429,12.4141,50.0306,223.984,2784,-259,12.5234,50.0312,224.984,2818,-238,12.5625,50.0304,225.281,2827,-248
2023/6/4 7:30,747.688,6713,9.88281,50.0363,224.203,2210,-290,10.0469,50.0367,224.984,2254,-277,10.0312,50.0347,225.141,2249,-276
2023/6/4 7:35,747.938,8775,12.8359,50.0067,227.156,2876,-252,13.1328,50.0046,227.609,2953,-256,13.125,50.0077,226.672,2946,-267
2023/6/4 7:40,748,12959,18.9766,50.0357,228.406,4334,-278,18.8125,50.0362,229.141,4304,-279,18.8984,50.0375,228.016,4321,-294
2023/6/4 7:45,747.875,23133,33.4141,50.0372,231.906,7677,-327,33.6094,50.0357,231.469,7743,-301,33.5469,50.0386,231.344,7713,-330
2023/6/4 7:50,747.375,17433,25.3828,50.0255,230.719,5805,-240,25.4766,50.0235,231.141,5844,-268,25.2812,50.0258,230.344,5784,-327
2023/6/4 7:55,747.125,24247,35.0234,50.0222,231.672,8112,-321,34.7656,50.0231,231.891,8072,-289,34.8047,50.0227,231.078,8063,-320
2023/6/4 8:00,747.75,19269,27.7344,50.0341,229.891,6393,-278,27.8828,50.0335,230.406,6447,-284,27.8594,50.0316,229.922,6429,-341
2023/6/4 8:05,747.688,24374,35.1328,50.031,230.75,8121,-316,35.0469,50.0322,231.125,8119,-286,35.1641,50.0303,230.609,8134,-342
2023/6/4 8:10,747.5,23241,33.4844,50.0061,231.766,7728,-330,33.5781,50.0051,231.859,7768,-332,33.5391,50.0051,231.297,7745,-356
